locationType,worldX,worldY,locationID,region,climate
Farm,289,437,2896143755,Myrkwasa,8
Farm,661,52,661285274,Koegria,4
Farm,547,107,5473510797,Dwynnen,1
Farm,498,136,4985813693,Anticlere,1
Farm,767,456,76710845603,Dragontail Mountains,4
Farm,304,56,304635649,Ilessan Hills,1
Farm,866,413,86672413125,Dragontail Mountains,4
Farm,91,129,917312955,Tulune,1
Farm,352,82,352548251,Daenia,1
Farm,578,2,578580274,Phrygias,4
Farm,286,91,286569106,Ilessan Hills,2
Farm,637,351,63710235163,Dragontail Mountains,4
Farm,712,427,7127442779,Dragontail Mountains,4
Farm,888,388,8882338877,Totambu,5
Farm,126,255,1264725599,Betony,1
Farm,437,26,437452656,Ykalon,1
Farm,814,11,8141181123,Wrothgarian Mountains,4
Farm,369,171,36911617160,Anticlere,1
Farm,817,359,8175535972,Totambu,5
Farm,291,133,2913313347,Shalgora,3
Farm,527,122,5276312263,Dwynnen,1
Farm,806,488,8060448873,Dragontail Mountains,4
Farm,95,175,952217563,Daggerfall,1
Farm,608,371,60858371105,Tigonus,4
Farm,876,51,876835156,Wrothgarian Mountains,4
Farm,84,108,845810868,Tulune,1
Farm,369,382,36912038220,Sentinel,7
Farm,808,173,8087717335,Menevia,1
Farm,768,447,7687244772,Dragontail Mountains,4
Farm,157,118,15776118128,Glenpoint,3
Farm,896,159,8966815965,Orsinium Area,3
Farm,914,328,9145932827,Mournoth,5
Farm,285,202,2856020252,Daggerfall,1
Farm,73,129,739912986,Tulune,1
Farm,216,72,216677268,Ilessan Hills,1
Farm,795,305,7954930533,Satakalaam,5
Farm,687,94,687479474,Koegria,1
Farm,921,210,9216821045,Wayrest,1
Farm,846,74,846247470,Wrothgarian Mountains,4
Farm,902,159,9022915961,Orsinium Area,3
Farm,838,168,8389516856,Menevia,1
Farm,532,12,532671268,Phrygias,1
Farm,453,43,4533843102,Urvaius,1
Farm,233,212,2337821251,Daggerfall,1
Farm,863,405,8634740537,Dragontail Mountains,4
Farm,447,104,4473610440,Urvaius,1
Farm,394,101,3942310104,Daenia,1
Farm,885,432,8858443256,Ephesus,4
Farm,455,118,4554611858,Urvaius,1
Farm,659,93,6591199364,Koegria,1
Farm,284,206,2843620627,Daggerfall,1
Farm,80,133,809113368,Tulune,1
Farm,507,84,507558476,Dwynnen,1
Farm,311,17,311351728,Ykalon,2
Farm,278,170,2784517035,Daggerfall,1
Farm,756,324,75611832410,Totambu,5
Farm,221,148,2217214817,Glenpoint,3
Farm,630,357,6305035736,Dragontail Mountains,4
Farm,291,429,291110429114,Myrkwasa,7
Farm,725,467,7254746744,Dragontail Mountains,4
Farm,313,412,3139241236,Myrkwasa,7
Farm,195,201,1957620158,Daggerfall,1
Farm,132,132,1320513270,Glenpoint,3
Farm,881,449,8815544972,Ephesus,4
Farm,166,494,16612349455,Abibon-gora,7
Farm,741,319,7419531991,Kozanset,5
Farm,971,225,97111522503,Gavaudon,3
Farm,270,96,270699661,Ilessan Hills,3
Farm,211,493,2113649340,Abibon-gora,7
Farm,937,139,93711113973,Wrothgarian Mountains,4
Farm,851,222,8512622265,Wayrest,1
Farm,934,255,9346125572,Wayrest,1
Farm,402,406,4027940663,Sentinel,8
Farm,825,356,8257635652,Totambu,5
Farm,686,45,686764563,Wrothgarian Mountains,4
Farm,762,284,76204284115,Lainlyn,5
Farm,900,236,90012423655,Wayrest,1
Farm,869,336,8694233699,Totambu,5
Farm,321,395,3215939565,Sentinel,7
Farm,168,155,1682915564,Daggerfall,3
Farm,206,211,2067021165,Daggerfall,1
Farm,131,145,1319314565,Glenpoint,1
Farm,424,119,4247011960,Anticlere,1
Farm,526,375,5264437563,Ayasofya,7
Farm,463,127,463109127122,Urvaius,1
Farm,613,20,613842046,Wrothgarian Mountains,4
Farm,886,8,8861140874,Wrothgarian Mountains,4
Farm,919,361,9197336173,Totambu,5
Farm,871,408,8717040895,Dragontail Mountains,4
Farm,354,51,354235163,Daenia,1
Farm,669,117,6693611761,Koegria,1
Farm,339,487,33956487111,Alik'r Desert,8
Farm,913,464,9137446455,Ephesus,4
Farm,588,107,58811510755,Bhoriane,1
Farm,331,187,3316818756,Shalgora,1
Farm,281,191,2816019170,Daggerfall,1
Farm,718,110,71810011065,Alcaire,1
Farm,648,443,6486844378,Santaki,9
Farm,528,71,5281197110,Dwynnen,1
Farm,703,60,703766032,Koegria,4
Farm,532,121,53212812168,Dwynnen,1
Farm,752,118,75210111881,Wrothgarian Mountains,4
Farm,204,40,204524061,Northmoor,1
Farm,94,62,94556261,Glenumbra Moors,1
Farm,174,33,174963364,Northmoor,1
Farm,607,29,6072029124,Wrothgarian Mountains,4
Farm,512,421,51210242176,Alik'r Desert,8
Farm,181,132,1814613287,Glenpoint,3
Farm,386,168,386122168123,Anticlere,1
Farm,944,476,94412047659,Dragontail Mountains,4
Farm,447,48,447824890,Urvaius,1
Farm,290,55,290685545,Ilessan Hills,1
Farm,638,111,6384911137,Bhoriane,1
Farm,772,461,77222461120,Dragontail Mountains,4
Farm,771,32,771243263,Wrothgarian Mountains,4
Farm,795,34,795503483,Wrothgarian Mountains,4
Farm,639,89,63910489115,Bhoriane,1
Farm,881,92,881879279,Wrothgarian Mountains,4
Farm,268,104,2682710444,Ilessan Hills,3
Farm,231,487,2319048741,Alik'r Desert,8
Farm,803,354,8036935467,Totambu,5
Farm,901,94,901829459,Wrothgarian Mountains,4
Farm,550,115,5504111542,Bhoriane,1
Farm,296,14,296221460,Ykalon,2
Farm,311,477,3113747758,Alik'r Desert,8
Farm,584,86,584208603,Kambria,1
Farm,227,18,227201864,Northmoor,1
Farm,339,130,3396013029,Shalgora,1
Farm,617,398,6176939882,Alik'r Desert,8
Farm,860,337,8604233754,Totambu,5
Farm,736,352,7368135238,Totambu,5
Farm,912,243,9125924313,Wayrest,1
Farm,968,414,9686741409,Dragontail Mountains,4
Farm,701,284,7015428454,Lainlyn,5
Farm,894,191,8947319147,Wayrest,1
Farm,441,35,441283572,Ykalon,1
Farm,318,98,3181029870,Ilessan Hills,2
Farm,285,35,285563582,Ykalon,1
Farm,454,113,4549711397,Urvaius,1
Farm,489,341,48956341101,Tigonus,6
Farm,880,183,8807018364,Wayrest,1
Farm,645,422,6456342213,Santaki,4
Farm,506,76,506737640,Dwynnen,1
Farm,129,159,1295915959,Daggerfall,1
Farm,567,137,5676413754,Bhoriane,1
Farm,859,174,8596317465,Orsinium Area,1
Farm,897,41,897374163,Wrothgarian Mountains,4
Farm,852,173,8523117377,Orsinium Area,1
Farm,158,481,1586348118,Abibon-gora,7
Farm,652,53,652325356,Kambria,4
Farm,433,496,4332849656,Alik'r Desert,8
Farm,331,149,33152149124,Shalgora,1
Farm,733,477,73332477101,Dragontail Mountains,4
Farm,956,125,9562912559,Wrothgarian Mountains,4
Farm,645,101,6456810183,Bhoriane,1
Farm,710,444,71010144440,Dragontail Mountains,4
Farm,951,195,9511419513,Wrothgarian Mountains,4
Farm,780,9,780260956,Wrothgarian Mountains,4
Farm,427,110,4270311074,Urvaius,1
Farm,339,128,3396012837,Shalgora,1
Farm,727,220,7276022074,Isle of Balfiera,4
Farm,716,375,716124375102,Dragontail Mountains,4
Farm,254,151,25474151104,Daggerfall,3
Farm,362,453,3622345369,Alik'r Desert,8
Farm,236,157,2365915765,Daggerfall,3
Farm,198,193,1982219355,Daggerfall,1
Farm,822,165,8226516561,Menevia,3
Farm,221,49,221644976,Northmoor,1
Farm,505,358,5053835841,Tigonus,7
Farm,249,448,2498844867,Myrkwasa,7
Farm,919,177,9197317755,Wrothgarian Mountains,4
Farm,647,387,6479338752,Dragontail Mountains,4
Farm,87,103,877210383,Tulune,1
Farm,377,6,377670668,Ykalon,2
Farm,137,144,13711014476,Glenpoint,3
Farm,920,255,9206425554,Wayrest,1
Farm,885,282,8857928281,Mournoth,5
Farm,418,458,41838458100,Bergama,8
Farm,862,82,862138260,Wrothgarian Mountains,4
Farm,251,408,2517740863,Pothago,7
Farm,89,145,895514565,Tulune,1
Farm,537,360,53710936064,Tigonus,7
Farm,738,109,73861109113,Wrothgarian Mountains,4
Farm,682,2,682840276,Wrothgarian Mountains,4
Farm,528,73,528727370,Dwynnen,1
Farm,237,42,237774258,Northmoor,1
Farm,221,84,221338449,Ilessan Hills,3
Farm,647,83,647828386,Kambria,1
Farm,409,416,4099941667,Sentinel,8
Farm,288,211,2889521158,Daggerfall,1
Farm,859,355,8595935546,Totambu,5
Farm,901,201,9012420177,Wayrest,1
Farm,203,24,203472468,Northmoor,1
Farm,790,69,7901016967,Wrothgarian Mountains,4
Farm,475,363,4758836351,Ayasofya,7
Farm,234,133,2347213367,Daggerfall,3
Farm,906,130,9067713065,Wrothgarian Mountains,4
Farm,421,53,421935373,Urvaius,1
Farm,768,472,7688347292,Dragontail Mountains,4
Farm,874,13,874331351,Wrothgarian Mountains,4
Farm,514,354,5149335477,Tigonus,7
Farm,806,72,8061157251,Wrothgarian Mountains,4
Farm,308,136,30811013674,Shalgora,1
Farm,482,98,482979852,Urvaius,1
Farm,564,56,564705684,Dwynnen,1
Farm,908,235,90811923576,Wayrest,1
Farm,960,206,9606920669,Gavaudon,4
Farm,214,146,21411414618,Glenpoint,3
Farm,809,82,809698245,Wrothgarian Mountains,4
Farm,492,334,4926033476,Tigonus,6
Farm,383,488,38311848826,Alik'r Desert,8
Farm,367,427,3675542764,Alik'r Desert,8
Farm,251,181,251104181124,Daggerfall,1
Farm,959,125,95911412522,Wrothgarian Mountains,4
Farm,539,359,5394035979,Tigonus,7
Farm,499,390,4995939076,Ayasofya,8
Farm,796,320,7960532076,Totambu,5
Farm,123,191,1237319109,Daggerfall,1
Farm,750,28,750972872,Wrothgarian Mountains,4
Farm,125,159,1252915987,Daggerfall,1
Farm,621,356,62111835664,Dragontail Mountains,4
Farm,554,366,5544236664,Tigonus,7
Farm,584,408,5846440870,Alik'r Desert,8
Farm,414,121,4148612197,Anticlere,1
Farm,483,107,4836310754,Urvaius,1
Farm,831,10,831601095,Wrothgarian Mountains,4
Farm,735,458,7356745858,Dragontail Mountains,4
Farm,897,381,8972838167,Totambu,5
Farm,850,424,8505242449,Ephesus,4
Farm,175,209,1759520956,Daggerfall,1
Farm,320,2,320860276,Ykalon,2
Farm,546,380,5466338054,Ayasofya,7
Farm,382,83,382188374,Daenia,1
Farm,667,124,6677712495,Koegria,1
Farm,760,29,760462979,Wrothgarian Mountains,4
Farm,211,464,21110946414,Kairou,7
Farm,573,124,57373124116,Bhoriane,1
Farm,819,447,81972447105,Ephesus,4
Farm,881,169,8815816973,Orsinium Area,3
Farm,862,495,8626049567,Dragontail Mountains,4
Farm,408,86,408468658,Daenia,1
Farm,900,480,90012548061,Dragontail Mountains,4
Farm,114,199,1140019964,Daggerfall,1
Farm,911,175,91111517509,Wrothgarian Mountains,3
Farm,806,359,8060535960,Totambu,5
Farm,899,201,89912720172,Wayrest,1
Farm,217,117,21713117119,Glenpoint,3
Farm,868,292,86817292124,Satakalaam,5
Farm,502,82,5021148263,Dwynnen,1
Farm,839,485,83910948561,Dragontail Mountains,4
Farm,287,194,2875619444,Daggerfall,1
Farm,241,86,241658677,Ilessan Hills,3
Farm,597,363,5975936304,Tigonus,7
Farm,826,344,8264734431,Totambu,5
Farm,656,289,6566128944,Lainlyn,4
Farm,841,456,8411245669,Ephesus,4
Farm,234,101,2346810170,Ilessan Hills,3
Farm,445,107,4459910773,Urvaius,1
Farm,385,379,3851737964,Sentinel,7
Farm,426,136,4269113654,Anticlere,1
Farm,840,356,84011835654,Totambu,5
Farm,690,299,6905629918,Lainlyn,5
Farm,444,378,4447737858,Sentinel,7
Farm,985,333,9854033331,Mournoth,5
Farm,543,477,54310547763,Dak'fron,9
Farm,690,490,69024490113,Dak'fron,9
Farm,912,390,9120939006,Totambu,5
Farm,331,34,331423461,Ykalon,1
Farm,257,148,2576914841,Daggerfall,3
Farm,865,427,8655542720,Ephesus,4
Farm,647,74,6471067461,Kambria,1
Farm,748,27,748742759,Wrothgarian Mountains,4
Farm,818,175,8185517515,Menevia,1
Farm,175,194,1759519472,Daggerfall,1
Farm,769,356,7691735669,Totambu,5
Farm,778,101,7783710169,Wrothgarian Mountains,4
Farm,669,58,6691015833,Koegria,4
Farm,172,217,1723721773,Daggerfall,1
Farm,102,107,1028110772,Tulune,1
Farm,290,190,290113190120,Daggerfall,1
Farm,583,6,583840693,Phrygias,4
Farm,619,47,619014703,Kambria,4
Farm,129,201,1298220145,Daggerfall,1
Farm,345,442,34505442119,Alik'r Desert,8
Farm,115,256,1155225652,Betony,1
Farm,739,360,73910836052,Totambu,5
Farm,866,222,8667622270,Wayrest,1
Farm,970,363,9705436377,Mournoth,5
Farm,511,69,511596970,Dwynnen,1
Farm,348,469,3483846979,Alik'r Desert,8
Farm,124,139,1245013950,Tulune,1
Farm,731,425,7317342554,Dragontail Mountains,4
Farm,562,326,56200326127,Tigonus,7
Farm,522,402,52242402100,Alik'r Desert,8
Farm,446,95,4468195100,Urvaius,1
Farm,749,456,74912045663,Dragontail Mountains,4
Farm,563,35,563603570,Dwynnen,1
Farm,541,417,54112041774,Alik'r Desert,8
Farm,455,35,455453547,Phrygias,1
Farm,948,433,9486543397,Dragontail Mountains,4
Farm,913,199,9139019981,Wayrest,3
Farm,441,49,4411274968,Urvaius,1
Farm,690,46,690354676,Wrothgarian Mountains,4
Farm,996,352,9967035265,Mournoth,5
Farm,521,50,521295095,Dwynnen,1
Farm,373,490,3731049013,Alik'r Desert,8
Farm,874,208,8745020865,Wayrest,1
Farm,372,492,3726949241,Alik'r Desert,8
Farm,567,366,5677736663,Tigonus,7
Farm,367,381,36731381101,Sentinel,7
Farm,798,365,79869365104,Totambu,5
Farm,405,451,4056845170,Bergama,8
Farm,350,1,350080167,Ykalon,2
Farm,350,158,3508115867,Anticlere,1
Farm,589,74,5891207461,Kambria,1
Farm,486,43,486654373,Urvaius,1
Farm,752,369,7527236970,Totambu,5
Farm,877,111,8777611159,Wrothgarian Mountains,4
Farm,114,162,1146116276,Daggerfall,1
Farm,565,132,5656913270,Bhoriane,1
Farm,631,283,6318228328,Dragontail Mountains,4
Farm,526,103,52654103104,Dwynnen,1
Farm,341,148,3415514858,Anticlere,1
Farm,315,97,3150497105,Ilessan Hills,2
Farm,344,34,344443428,Ykalon,1
Farm,824,329,8245932938,Totambu,5
Farm,944,285,9447928535,Mournoth,5
Farm,976,291,9769229168,Mournoth,5
Farm,878,248,8783624844,Wayrest,1
Farm,196,189,1965818903,Daggerfall,1
Farm,642,421,6425242155,Santaki,8
Farm,367,92,367829226,Daenia,1
Farm,503,30,503243076,Dwynnen,1
Farm,240,458,240114458108,Kairou,7
Farm,952,331,9527333127,Mournoth,5
Farm,934,122,9340412265,Wrothgarian Mountains,4
Farm,683,113,68312211356,Koegria,1
Farm,947,325,9479232587,Mournoth,5
Farm,160,185,1607718500,Daggerfall,1
Farm,967,193,9679119340,Wrothgarian Mountains,4
Farm,418,148,4184914835,Anticlere,1
Farm,529,342,52910834226,Tigonus,7
Farm,489,6,489680659,Phrygias,2
Farm,235,173,2354017374,Daggerfall,1
Farm,394,1,394770158,Ykalon,2
Farm,914,233,9143323368,Wayrest,1
Farm,890,323,89012332369,Mournoth,5
Farm,197,491,1971749168,Abibon-gora,7
Farm,862,220,86210622026,Wayrest,1
Farm,192,133,1925813355,Glenpoint,3
Farm,970,196,9703619697,Wrothgarian Mountains,4
Farm,744,372,74410137268,Totambu,5
Farm,808,190,8082919056,Menevia,1
Farm,196,175,1965117570,Daggerfall,1
Farm,623,471,6236847172,Dak'fron,9
Farm,763,285,7633228588,Lainlyn,5
Farm,647,331,6476933163,Dragontail Mountains,4
Farm,813,487,8133648733,Dragontail Mountains,4
Farm,147,89,147938950,Glenumbra Moors,3
Farm,853,479,8538447945,Dragontail Mountains,4
Farm,953,444,9531444469,Dragontail Mountains,4
Farm,929,64,9291196405,Wrothgarian Mountains,4
Farm,165,493,1656449312,Abibon-gora,7
Farm,188,187,1880818772,Daggerfall,1
Farm,197,479,19711647976,Abibon-gora,7
Farm,654,83,654378329,Kambria,1
Farm,589,429,5896842958,Alik'r Desert,8
Farm,204,184,2047218472,Daggerfall,1
Farm,273,20,273512029,Northmoor,2
Farm,601,411,6016941193,Alik'r Desert,8
Farm,457,58,457105872,Urvaius,1
Farm,720,117,7204011735,Alcaire,1
Farm,306,47,306734783,Ykalon,1
Farm,256,98,2561298104,Ilessan Hills,3
Farm,318,60,318236061,Ilessan Hills,1
Farm,663,433,6639343369,Santaki,4
Farm,979,442,9794744231,Dragontail Mountains,4
Farm,164,482,1645848267,Abibon-gora,7
Farm,233,82,233148270,Ilessan Hills,3
Farm,525,411,52559411125,Alik'r Desert,8
Farm,522,131,5222913164,Dwynnen,1
Farm,183,181,1836418193,Daggerfall,1
Farm,187,90,187929088,Glenpoint,3
Farm,818,195,81810819570,Menevia,1
Farm,848,338,8486733860,Totambu,5
Farm,277,178,27755178106,Daggerfall,1
Farm,471,75,471657551,Urvaius,1
Farm,570,420,5700342010,Alik'r Desert,8
Farm,288,72,288747204,Ilessan Hills,1
Farm,571,126,5717812660,Bhoriane,1
Farm,482,152,4824215244,Anticlere,1
Farm,291,433,29156433106,Myrkwasa,8
Farm,588,41,588614164,Dwynnen,1
Farm,778,321,7787232142,Totambu,5
Farm,584,118,5847611861,Bhoriane,1
Farm,450,377,45012537764,Ayasofya,7
Farm,341,367,3418636760,Sentinel,7
Farm,292,23,292552374,Ykalon,2
Farm,759,458,7592345877,Dragontail Mountains,4
Farm,907,407,9077240706,Dragontail Mountains,4
Farm,840,342,8406434213,Totambu,5
Farm,636,28,636122855,Wrothgarian Mountains,4
Farm,650,411,65010541109,Santaki,4
Farm,508,104,508106104114,Dwynnen,1
Farm,803,191,803111191118,Menevia,1
Farm,443,154,4437315458,Anticlere,1
Farm,425,16,425321669,Ykalon,2
Farm,320,437,3208743759,Alik'r Desert,8
Farm,596,21,596652158,Phrygias,4
Farm,193,78,1935578116,Ilessan Hills,3
Farm,411,42,411684261,Daenia,1
Farm,331,65,331036558,Ilessan Hills,1
Farm,394,375,39411037561,Sentinel,7
Farm,617,402,6176140246,Alik'r Desert,8
Farm,917,371,91711137124,Totambu,5
Farm,700,353,70010835317,Dragontail Mountains,4
Farm,515,86,515178674,Dwynnen,1
Farm,698,107,698111107125,Alcaire,1
Farm,321,426,32108426122,Myrkwasa,8
Farm,423,404,4231540469,Sentinel,8
Farm,183,109,1835110956,Glenpoint,3
Farm,761,309,7615930973,Lainlyn,5
Farm,648,447,6486944704,Dak'fron,9
Farm,253,493,2539949337,Alik'r Desert,8
Farm,575,82,575328269,Kambria,1
Farm,238,82,238918259,Ilessan Hills,3
Farm,662,62,662616252,Koegria,4
Farm,619,385,61911338505,Dragontail Mountains,4
Farm,530,58,530655842,Dwynnen,1
Farm,807,192,8077219210,Menevia,1
Farm,836,342,8367634261,Totambu,5
Farm,912,262,9120126261,Wayrest,1
Farm,699,348,6994534876,Dragontail Mountains,4
Farm,519,388,5196538854,Ayasofya,7
Farm,849,384,8493238427,Dragontail Mountains,4
Farm,482,20,4821052063,Phrygias,2
Farm,101,165,1017216512,Daggerfall,1
Farm,512,336,5121533654,Tigonus,6
Farm,478,465,4786846558,Alik'r Desert,8
Farm,203,75,203367573,Ilessan Hills,3
Farm,173,120,1737712058,Glenpoint,3
Farm,294,408,294115408104,Myrkwasa,7
Farm,966,142,9664914264,Wrothgarian Mountains,4
Farm,353,93,353699391,Daenia,1
Farm,517,360,5177736058,Tigonus,7
Farm,856,224,85611822473,Wayrest,1
Farm,674,44,674454445,Koegria,4
Farm,151,50,151525051,Northmoor,1
Farm,425,171,4256417191,Anticlere,1
Farm,391,87,391608790,Daenia,1
Farm,352,166,3526316683,Anticlere,1
Farm,889,151,8895215188,Orsinium Area,3
Farm,965,262,9655926220,Wayrest,1
Farm,843,211,8431521176,Menevia,1
Farm,454,86,4542086122,Urvaius,1
Farm,369,101,36970101127,Daenia,1
Farm,807,395,8078239560,Dragontail Mountains,4
Farm,902,467,9025846758,Ephesus,4
Farm,857,237,8578123728,Wayrest,1
Farm,404,140,40412014056,Anticlere,1
Farm,845,155,8453815551,Menevia,3
Farm,949,257,9495425755,Wayrest,1
Farm,631,59,6311285964,Kambria,1
Farm,811,300,81114300113,Satakalaam,5
Farm,240,171,2400617154,Daggerfall,3
Farm,466,153,4665215360,Anticlere,1
Farm,523,137,52310113776,Dwynnen,1
Farm,892,226,8922822699,Wayrest,1
Farm,157,129,15768129127,Glenpoint,3
Farm,72,83,72878356,Glenumbra Moors,1
Farm,361,387,3611338705,Sentinel,7
Farm,637,35,637443583,Wrothgarian Mountains,4
Farm,985,360,9852836028,Mournoth,5
Farm,845,49,845914927,Wrothgarian Mountains,4
Farm,531,40,5311144058,Dwynnen,1
Farm,545,379,5455237981,Ayasofya,7
Farm,581,45,5811144519,Dwynnen,1
Farm,719,306,7190830655,Lainlyn,5
Farm,647,465,6474746532,Dak'fron,9
Farm,410,165,4107416546,Anticlere,1
Farm,134,44,1341204474,Northmoor,1
Farm,147,67,147366799,Glenumbra Moors,1
Farm,185,461,1857646156,Abibon-gora,7
Farm,363,454,3636545467,Alik'r Desert,8
Farm,968,30,968463054,Wrothgarian Mountains,4
Farm,259,421,2597242190,Myrkwasa,7
Farm,346,16,346681665,Ykalon,2
Farm,879,409,87906409109,Dragontail Mountains,4
Farm,889,290,8893129069,Mournoth,5
Farm,505,40,505654064,Dwynnen,1
Farm,982,352,9826035254,Mournoth,5
Farm,860,469,8604546999,Ephesus,4
Farm,136,174,1368817459,Daggerfall,1
Farm,446,140,4466414076,Anticlere,1
Farm,311,22,311062255,Ykalon,2
Farm,278,212,2787821249,Daggerfall,1
Farm,769,281,7692628192,Lainlyn,5
Farm,579,333,5796533364,Tigonus,7
Farm,496,126,4966512608,Urvaius,1
Farm,943,198,9432019874,Wrothgarian Mountains,4
Farm,242,164,2423816452,Daggerfall,3
Farm,515,322,5155832229,Tigonus,6
Farm,337,98,337559882,Ilessan Hills,1
Farm,349,4,3491250455,Ykalon,2
Farm,874,151,87410815115,Orsinium Area,3
Farm,714,111,7143511155,Alcaire,1
Farm,444,141,4445014151,Anticlere,1
Farm,947,132,9476913274,Wrothgarian Mountains,4
Farm,587,85,587178563,Kambria,1
Farm,584,392,5842839276,Alik'r Desert,8
Farm,82,140,822414076,Tulune,1
Farm,905,351,9050635173,Totambu,5
Farm,587,129,5876012968,Bhoriane,1
Farm,423,154,4232915452,Anticlere,1
Farm,333,16,3337316109,Ykalon,2
Farm,626,290,626123290120,Dragontail Mountains,4
Farm,787,101,7873310172,Wrothgarian Mountains,4
Farm,630,320,6300332069,Dragontail Mountains,4
Farm,498,99,498639970,Dwynnen,1
Farm,678,289,6785528959,Lainlyn,5
Farm,353,378,3532237810,Sentinel,7
Farm,498,39,498733904,Dwynnen,1
Farm,369,54,369935473,Daenia,1
Farm,892,381,8921538106,Totambu,5
Farm,303,149,3037714999,Shalgora,1
Farm,300,146,3006514652,Shalgora,1
Farm,898,462,89811146201,Ephesus,4
Farm,123,145,1237214537,Tulune,1
Farm,454,44,4541114460,Urvaius,1
Farm,925,361,9256336154,Totambu,5
Farm,494,36,494183667,Dwynnen,1
Farm,379,109,37910010961,Daenia,1
Farm,95,75,95557572,Glenumbra Moors,1
Farm,729,307,72912430776,Lainlyn,5
Farm,586,4,586130408,Phrygias,4
Farm,398,118,3985511859,Anticlere,1
Farm,594,37,594813772,Wrothgarian Mountains,1
Farm,927,248,9279124899,Wayrest,1
Farm,214,170,2148717045,Daggerfall,1
Farm,423,86,4231188603,Urvaius,1
Farm,860,431,8608443173,Ephesus,4
Farm,776,447,77612244715,Dragontail Mountains,4
Farm,430,69,4301469102,Urvaius,1
Farm,192,55,1921055569,Northmoor,1
Farm,961,449,96152449104,Dragontail Mountains,4
Farm,148,209,1482220972,Daggerfall,1
Farm,177,209,1778320955,Daggerfall,1
Farm,495,77,495777706,Dwynnen,1
Farm,238,89,238548927,Ilessan Hills,3
Farm,563,75,563767565,Kambria,1
Farm,849,155,8493315556,Menevia,3
Farm,412,474,41261474124,Bergama,8
Farm,716,46,716474687,Wrothgarian Mountains,4
Farm,459,35,459563570,Phrygias,1
Farm,295,153,2956515377,Shalgora,1
Farm,259,422,2597642226,Myrkwasa,7
Farm,229,201,2291420160,Daggerfall,1
Farm,760,305,7609330576,Lainlyn,5
Farm,856,105,8565110590,Wrothgarian Mountains,4
Farm,335,154,3356415412,Anticlere,1
Farm,654,8,654670895,Wrothgarian Mountains,4
Farm,172,81,172708160,Glenpoint,3
Farm,603,74,6031147473,Kambria,1
Farm,750,447,7509344769,Dragontail Mountains,4
Farm,645,93,6451089368,Bhoriane,1
Farm,472,155,4722815559,Anticlere,1
Farm,485,361,4852736176,Tigonus,7
Farm,540,110,5406911072,Dwynnen,1
Farm,876,61,876966131,Wrothgarian Mountains,4
Farm,939,188,9392718869,Wrothgarian Mountains,4
Farm,841,347,8412234772,Totambu,5
Farm,362,381,3623538176,Sentinel,7
Farm,153,175,1535917576,Daggerfall,1
Farm,638,345,6384034531,Dragontail Mountains,4
Farm,681,364,6814436467,Dragontail Mountains,4
Farm,763,341,7632634161,Totambu,5
Farm,916,262,9165426265,Wayrest,1
